subj_idx,trial,response,rt,resp
e8mone1mz96y0ht,546,0,0.820660000201315,1
e8mone1mz96y0ht,566,0,0.460299999918789,1
e8mone1mz96y0ht,575,0,0.781154999975115,1
e8mone1mz96y0ht,588,0,0.404329999815673,1
e8mone1mz96y0ht,622,0,0.189429999794811,1
e8mone1mz96y0ht,627,0,0.212660000193864,1
eb9dmlt2l4yk2tm,10,0,0.540834999992512,1
eb9dmlt2l4yk2tm,21,0,0.4867249999661,1
eb9dmlt2l4yk2tm,30,0,0.494214999955148,1
eb9dmlt2l4yk2tm,62,0,0.677515000104904,1
eb9dmlt2l4yk2tm,70,0,0.735100000048988,1
eb9dmlt2l4yk2tm,79,0,0.52581999998074,1
eb9dmlt2l4yk2tm,114,0,0.797219999949448,1
eb9dmlt2l4yk2tm,126,0,0.752115000039339,1
eb9dmlt2l4yk2tm,136,0,0.860974999959581,1
eb9dmlt2l4yk2tm,182,0,0.571959999972023,1
eb9dmlt2l4yk2tm,199,0,0.583120000083,1
eb9dmlt2l4yk2tm,202,0,0.764844999997877,1
eb9dmlt2l4yk2tm,222,0,0.990400000009686,1
eb9dmlt2l4yk2tm,237,1,1.75167000002693,0
eb9dmlt2l4yk2tm,241,1,0.822140000062063,0
eb9dmlt2l4yk2tm,297,0,0.852835000026971,1
eb9dmlt2l4yk2tm,317,0,1.54896500008181,1
eb9dmlt2l4yk2tm,318,0,1.13374000007752,1
eb9dmlt2l4yk2tm,341,0,0.548934999969788,1
eb9dmlt2l4yk2tm,392,1,1.32737000007182,0
eb9dmlt2l4yk2tm,394,1,0.845625000074506,0
eb9dmlt2l4yk2tm,405,1,0.630254999967292,0
eb9dmlt2l4yk2tm,416,1,0.66898499999661,0
eb9dmlt2l4yk2tm,431,1,1.17434499994852,0
eb9dmlt2l4yk2tm,440,0,1.0685999999987,1
eb9dmlt2l4yk2tm,459,0,0.911590000032447,1
eb9dmlt2l4yk2tm,478,0,0.810205000103451,1
eb9dmlt2l4yk2tm,480,0,0.597414999967441,1
eb9dmlt2l4yk2tm,512,0,0.607444999972358,1
eb9dmlt2l4yk2tm,515,0,0.637125000008382,1
eb9dmlt2l4yk2tm,550,0,0.693725000019185,1
eb9dmlt2l4yk2tm,556,0,1.41343499999493,1
eb9dmlt2l4yk2tm,583,0,0.86055999994278,1
eb9dmlt2l4yk2tm,602,0,0.685960000031628,1
eb9dmlt2l4yk2tm,609,0,0.757520000101067,1
eb9dmlt2l4yk2tm,618,0,0.829774999991059,1
f9byso4c456q4x7,35,0,0.636354999995092,1
f9byso4c456q4x7,38,0,1.79574499998125,1
f9byso4c456q4x7,56,0,9.28025499999058,1
f9byso4c456q4x7,61,0,2.08392000000458,1
f9byso4c456q4x7,73,0,0.771275000006426,1
f9byso4c456q4x7,76,0,0.840170000010403,1
f9byso4c456q4x7,141,0,4.69269000002532,1
f9byso4c456q4x7,153,0,1.90194500001962,1
f9byso4c456q4x7,175,1,1.1877150000073,0
f9byso4c456q4x7,178,0,1.62729999999283,1
f9byso4c456q4x7,207,0,1.16359999999986,1
f9byso4c456q4x7,208,0,4.32350500000757,1
f9byso4c456q4x7,247,1,0.947259999986272,0
f9byso4c456q4x7,255,1,1.03521500001079,0
f9byso4c456q4x7,272,1,0.778969999984838,0
f9byso4c456q4x7,277,0,1.59951499997987,1
f9byso4c456q4x7,300,1,1.97388000000501,0
f9byso4c456q4x7,359,1,1.17106999998214,0
f9byso4c456q4x7,374,1,1.92783500000951,0
f9byso4c456q4x7,382,1,0.698990000004415,0
f9byso4c456q4x7,389,1,2.0282700000098,0
f9byso4c456q4x7,401,1,0.693549999996321,0
f9byso4c456q4x7,417,1,0.821219999983441,0
f9byso4c456q4x7,435,0,1.43690000000061,1
f9byso4c456q4x7,443,0,0.830919999978505,1
f9byso4c456q4x7,455,0,0.72762000001967,1
f9byso4c456q4x7,474,0,1.33155499998247,1
f9byso4c456q4x7,481,0,0.829060000018217,1
f9byso4c456q4x7,488,0,0.651634999987437,1
f9byso4c456q4x7,554,0,0.64219500002265,1
f9byso4c456q4x7,564,0,0.875055000010878,1
f9byso4c456q4x7,565,0,0.989069999981672,1
f9byso4c456q4x7,615,0,1.09867499998678,1
f9byso4c456q4x7,645,0,0.699995000002906,1
hge6w0jl9ek17eg,49,1,1.15699000004679,0
hge6w0jl9ek17eg,60,0,1.17470499966294,1
hge6w0jl9ek17eg,62,0,1.17634500004351,1
hge6w0jl9ek17eg,76,0,1.15583499986678,1
hge6w0jl9ek17eg,83,0,0.89797000028193,1
hge6w0jl9ek17eg,88,0,1.13665499957278,1
hge6w0jl9ek17eg,109,0,1.25829999987036,1
hge6w0jl9ek17eg,122,1,0.977384999860078,0
hge6w0jl9ek17eg,132,0,1.31783499987796,1
hge6w0jl9ek17eg,145,1,1.04838000005111,0
hge6w0jl9ek17eg,154,0,1.04774999991059,1
hge6w0jl9ek17eg,209,0,1.47598000010476,1
hge6w0jl9ek17eg,222,1,1.09370000008494,0
hge6w0jl9ek17eg,254,0,1.24945500027388,1
hge6w0jl9ek17eg,271,1,1.13745999988168,0
hge6w0jl9ek17eg,297,0,0.956520000007004,1
hge6w0jl9ek17eg,305,0,1.01420499989763,1
hge6w0jl9ek17eg,306,1,1.18154999986291,0
hge6w0jl9ek17eg,336,1,1.57572000008076,0
hge6w0jl9ek17eg,353,1,1.31580500025302,0
hge6w0jl9ek17eg,355,1,1.51707499986514,0
hge6w0jl9ek17eg,362,0,0.989255000371486,1
hge6w0jl9ek17eg,374,0,1.11545500019565,1
hge6w0jl9ek17eg,422,1,1.31731000030413,0
hge6w0jl9ek17eg,446,1,1.41751000005752,0
hge6w0jl9ek17eg,496,0,0.786090000066906,1
hge6w0jl9ek17eg,513,0,1.11109000025317,1
hge6w0jl9ek17eg,520,0,1.27748000016436,1
hge6w0jl9ek17eg,521,0,1.08468500012532,1
hge6w0jl9ek17eg,533,0,1.83628499973565,1
hge6w0jl9ek17eg,563,1,1.05291000008583,0
hge6w0jl9ek17eg,564,0,1.0872349999845,1
hge6w0jl9ek17eg,571,0,1.10503500001505,1
hge6w0jl9ek17eg,578,0,1.25412999978289,1
hge6w0jl9ek17eg,594,1,1.44771500024945,0
hge6w0jl9ek17eg,626,0,1.30679999990389,1
l2fss122h7fhgav,20,0,0.939,1
l2fss122h7fhgav,54,0,0.701,1
l2fss122h7fhgav,57,0,0.587,1
l2fss122h7fhgav,67,0,0.571,1
l2fss122h7fhgav,91,0,0.696,1
l2fss122h7fhgav,101,0,0.581,1
l2fss122h7fhgav,124,0,0.587,1
l2fss122h7fhgav,137,0,0.662,1
l2fss122h7fhgav,143,0,0.598,1
l2fss122h7fhgav,163,0,0.722,1
l2fss122h7fhgav,164,0,0.648,1
l2fss122h7fhgav,178,0,0.636,1
l2fss122h7fhgav,225,0,0.703,1
l2fss122h7fhgav,247,0,0.726,1
l2fss122h7fhgav,258,0,0.722,1
l2fss122h7fhgav,265,0,0.717,1
l2fss122h7fhgav,284,0,0.872,1
l2fss122h7fhgav,317,0,0.721,1
l2fss122h7fhgav,330,0,0.756,1
l2fss122h7fhgav,359,0,0.687,1
l2fss122h7fhgav,367,0,0.927,1
l2fss122h7fhgav,368,0,0.836,1
l2fss122h7fhgav,387,0,0.741,1
l2fss122h7fhgav,396,0,0.698,1
l2fss122h7fhgav,482,1,0.963,0
l2fss122h7fhgav,484,1,1.016,0
l2fss122h7fhgav,503,1,0.713,0
l2fss122h7fhgav,510,1,1.098,0
l2fss122h7fhgav,514,0,0.636,1
l2fss122h7fhgav,523,1,1.167,0
l2fss122h7fhgav,540,0,1.213,1
l2fss122h7fhgav,555,0,1.118,1
l2fss122h7fhgav,557,1,1.142,0
l2fss122h7fhgav,566,0,0.747,1
l2fss122h7fhgav,581,0,2.19,1
l2fss122h7fhgav,592,0,0.692,1
o7tru8lzgbrtk1b,5,1,0.606769999983953,0
o7tru8lzgbrtk1b,54,1,0.932215000008,0
o7tru8lzgbrtk1b,76,0,0.987545000010868,1
o7tru8lzgbrtk1b,96,0,1.19460499999695,1
o7tru8lzgbrtk1b,97,1,1.15187499998137,0
o7tru8lzgbrtk1b,107,1,0.871799999993527,0
o7tru8lzgbrtk1b,111,0,0.8125,1
o7tru8lzgbrtk1b,127,0,0.620995000004768,1
o7tru8lzgbrtk1b,171,0,0.664440000022296,1
o7tru8lzgbrtk1b,180,0,0.660464999993565,1
o7tru8lzgbrtk1b,202,0,0.620865000004415,1
o7tru8lzgbrtk1b,207,0,0.529125000000931,1
o7tru8lzgbrtk1b,229,1,0.831454999977723,0
o7tru8lzgbrtk1b,241,1,0.851615000021411,0
o7tru8lzgbrtk1b,269,1,0.805215000000317,0
o7tru8lzgbrtk1b,302,1,1.07579500001157,0
o7tru8lzgbrtk1b,315,1,0.723675000015646,0
o7tru8lzgbrtk1b,317,1,0.702455000020564,0
o7tru8lzgbrtk1b,325,0,0.677089999982854,1
o7tru8lzgbrtk1b,332,0,0.676840000000084,1
o7tru8lzgbrtk1b,360,0,1.03307000000495,1
o7tru8lzgbrtk1b,365,0,0.795095000008587,1
o7tru8lzgbrtk1b,407,0,0.670899999997346,1
o7tru8lzgbrtk1b,430,0,0.804044999997132,1
o7tru8lzgbrtk1b,448,0,0.880344999983208,1
o7tru8lzgbrtk1b,492,0,0.61308999999892,1
o7tru8lzgbrtk1b,501,0,0.684195000008913,1
o7tru8lzgbrtk1b,507,0,0.66537000000244,1
o7tru8lzgbrtk1b,508,0,0.602375000016764,1
o7tru8lzgbrtk1b,516,0,0.633040000015171,1
o7tru8lzgbrtk1b,573,0,0.531844999990426,1
o7tru8lzgbrtk1b,605,0,0.562009999994189,1
o7tru8lzgbrtk1b,609,0,0.59357500000624,1
o7tru8lzgbrtk1b,631,0,0.66310499998508,1
o7tru8lzgbrtk1b,635,0,0.620109999988927,1
o7tru8lzgbrtk1b,645,0,0.780544999986887,1
pag1d3yorjakd11,5,0,0.940999999991618,1
pag1d3yorjakd11,59,0,3.35100000002421,1
pag1d3yorjakd11,62,0,0.462999999988824,1
pag1d3yorjakd11,71,1,0.319000000017695,0
pag1d3yorjakd11,84,1,0.126000000047497,0
pag1d3yorjakd11,107,1,0.244999999995343,0
pag1d3yorjakd11,110,1,5.10800000000745,0
pag1d3yorjakd11,145,0,0.215000000083819,1
pag1d3yorjakd11,158,0,0.25,1
pag1d3yorjakd11,205,1,0.116999999969266,0
pag1d3yorjakd11,209,1,0.269999999902211,0
pag1d3yorjakd11,227,1,7.43299999996088,0
pag1d3yorjakd11,285,1,0.374000000068918,0
pag1d3yorjakd11,296,0,0.188999999896623,1
pag1d3yorjakd11,300,1,0.307999999960884,0
pag1d3yorjakd11,301,1,0.24800000002142,0
pag1d3yorjakd11,306,1,0.253000000026077,0
pag1d3yorjakd11,331,1,0.253000000026077,0
pag1d3yorjakd11,333,1,0.302000000025146,0
pag1d3yorjakd11,336,0,0.788999999989756,1
pag1d3yorjakd11,386,1,0.118000000016764,0
pag1d3yorjakd11,411,1,0.182000000029802,0
pag1d3yorjakd11,421,1,0.111000000033528,0
pag1d3yorjakd11,473,1,0.717999999993481,0
pag1d3yorjakd11,477,1,0.707999999984168,0
pag1d3yorjakd11,487,1,0.342999999993481,0
pag1d3yorjakd11,515,0,0.452999999979511,1
pag1d3yorjakd11,526,0,0.308999999891967,1
pag1d3yorjakd11,538,0,0.253999999957159,1
pag1d3yorjakd11,563,1,0.238999999943189,0
pag1d3yorjakd11,570,1,0.165999999968335,0
pag1d3yorjakd11,608,1,0.123999999952503,0
pag1d3yorjakd11,635,1,0.303000000072643,0
pag1d3yorjakd11,638,1,0.365999999921769,0
r2fdkawkrszpm2y,60,1,0.279390000039712,0
r2fdkawkrszpm2y,67,1,0.360914999968372,0
r2fdkawkrszpm2y,89,1,0.617619999917224,0
r2fdkawkrszpm2y,103,1,0.502934999996796,0
r2fdkawkrszpm2y,105,0,0.32605000003241,1
r2fdkawkrszpm2y,107,1,0.414720000000671,0
r2fdkawkrszpm2y,138,1,0.541495000012219,0
r2fdkawkrszpm2y,142,1,0.570550000062212,0
r2fdkawkrszpm2y,158,1,0.51769000000786,0
r2fdkawkrszpm2y,194,1,0.90617500001099,0
r2fdkawkrszpm2y,196,1,0.679860000032932,0
r2fdkawkrszpm2y,213,1,0.626579999923706,0
r2fdkawkrszpm2y,224,1,0.585520000080578,0
r2fdkawkrszpm2y,226,1,0.549725000048056,0
r2fdkawkrszpm2y,229,1,0.81594000000041,0
r2fdkawkrszpm2y,246,0,1.00806999998167,1
r2fdkawkrszpm2y,249,1,0.879450000007637,0
r2fdkawkrszpm2y,262,1,0.657394999987446,0
r2fdkawkrszpm2y,345,0,0.524985000025481,1
r2fdkawkrszpm2y,361,0,0.569905000040308,1
r2fdkawkrszpm2y,378,0,0.535954999970272,1
r2fdkawkrszpm2y,392,0,0.643449999974109,1
r2fdkawkrszpm2y,416,0,0.659639999968931,1
r2fdkawkrszpm2y,429,0,0.14270999992732,1
r2fdkawkrszpm2y,534,1,0.166874999995343,0
ru85vd4b0z0e67b,10,0,0.62489999999525,1
ru85vd4b0z0e67b,25,0,0.553629999980331,1
ru85vd4b0z0e67b,27,0,0.600770000019111,1
ru85vd4b0z0e67b,39,0,0.611499999999069,1
ru85vd4b0z0e67b,80,0,0.510125000029802,1
ru85vd4b0z0e67b,82,0,0.551995000045281,1
ru85vd4b0z0e67b,116,0,1.32735999999568,1
ru85vd4b0z0e67b,133,1,0.717000000004191,0
ru85vd4b0z0e67b,136,1,0.809739999996964,0
ru85vd4b0z0e67b,144,0,0.706440000038128,1
ru85vd4b0z0e67b,178,1,1.21291999996174,0
ru85vd4b0z0e67b,195,1,0.59023500001058,0
ru85vd4b0z0e67b,218,1,2.19793500000378,0
ru85vd4b0z0e67b,220,1,2.03285499999765,0
ru85vd4b0z0e67b,221,1,0.662704999966081,0
ru85vd4b0z0e67b,223,0,0.878700000001118,1
ru85vd4b0z0e67b,290,0,0.589775000000373,1
ru85vd4b0z0e67b,291,0,0.537884999997914,1
ru85vd4b0z0e67b,328,0,1.27531500003533,1
ru85vd4b0z0e67b,350,0,1.93386500002816,1
ru85vd4b0z0e67b,398,0,0.766405000002123,1
ru85vd4b0z0e67b,402,0,0.62428499996895,1
ru85vd4b0z0e67b,421,0,0.583064999955241,1
ru85vd4b0z0e67b,422,0,0.524689999991097,1
ru85vd4b0z0e67b,439,0,0.661419999960344,1
ru85vd4b0z0e67b,469,0,0.551945000013802,1
ru85vd4b0z0e67b,473,0,0.538135000038892,1
ru85vd4b0z0e67b,491,0,0.83365500002401,1
ru85vd4b0z0e67b,532,0,0.555235000036191,1
ru85vd4b0z0e67b,538,0,0.566195000021253,1
ru85vd4b0z0e67b,558,0,0.708195000013802,1
ru85vd4b0z0e67b,570,0,0.50859500002116,1
ru85vd4b0z0e67b,576,0,0.533960000029765,1
ru85vd4b0z0e67b,590,0,0.584195000003092,1
ru85vd4b0z0e67b,597,0,0.58383000001777,1
ru85vd4b0z0e67b,625,0,0.483685000042897,1
t0pbeujyo5lvwn2,19,0,0.730290000035893,1
t0pbeujyo5lvwn2,21,0,0.891140000021551,1
t0pbeujyo5lvwn2,29,0,0.807684999948833,1
t0pbeujyo5lvwn2,45,0,0.731665000028443,1
t0pbeujyo5lvwn2,54,0,0.746505000046454,1
t0pbeujyo5lvwn2,57,0,0.665474999987055,1
t0pbeujyo5lvwn2,108,0,0.861024999991059,1
t0pbeujyo5lvwn2,132,1,1.115690000006,0
t0pbeujyo5lvwn2,134,1,0.760364999994636,0
t0pbeujyo5lvwn2,143,1,0.708975000015926,0
t0pbeujyo5lvwn2,162,1,0.780335000017658,0
t0pbeujyo5lvwn2,171,1,0.472444999963045,0
t0pbeujyo5lvwn2,231,0,0.789530000009108,1
t0pbeujyo5lvwn2,234,1,2.10284000000684,0
t0pbeujyo5lvwn2,278,0,0.783170000009704,1
t0pbeujyo5lvwn2,293,0,0.703930000017863,1
t0pbeujyo5lvwn2,300,0,0.709060000022873,1
t0pbeujyo5lvwn2,310,0,0.653370000014547,1
t0pbeujyo5lvwn2,341,0,0.515654999995604,1
t0pbeujyo5lvwn2,347,0,0.746275000041351,1
t0pbeujyo5lvwn2,385,0,0.522824999992736,1
t0pbeujyo5lvwn2,409,0,0.60099500004435,1
t0pbeujyo5lvwn2,415,0,0.765704999968875,1
t0pbeujyo5lvwn2,428,0,0.550370000011753,1
t0pbeujyo5lvwn2,436,0,0.812809999973979,1
t0pbeujyo5lvwn2,474,0,0.534634999989066,1
t0pbeujyo5lvwn2,479,0,0.574910000024829,1
t0pbeujyo5lvwn2,488,0,0.612670000002254,1
t0pbeujyo5lvwn2,494,0,0.558284999977332,1
t0pbeujyo5lvwn2,508,0,0.682009999989532,1
t0pbeujyo5lvwn2,541,0,0.977285000029951,1
t0pbeujyo5lvwn2,553,0,0.732360000023618,1
t0pbeujyo5lvwn2,603,1,0.859624999982771,0
t0pbeujyo5lvwn2,607,0,1.02684500004398,1
t0pbeujyo5lvwn2,611,0,1.18777499999851,1
t0pbeujyo5lvwn2,644,0,3.30058500001906,1
tw6etx4n1gd33bq,21,0,0.685399999842048,1
tw6etx4n1gd33bq,22,0,0.613680000416935,1
