subj_idx,trial,response,rt,resp
89kh34yu75hv3l2,316,1,1.2277250001207,0
89kh34yu75hv3l2,324,1,3.09572499990463,0
89kh34yu75hv3l2,350,1,0.153929999796674,0
89kh34yu75hv3l2,363,0,2.20484000002034,1
89kh34yu75hv3l2,380,1,1.54937499994412,0
89kh34yu75hv3l2,383,1,1.47891999990679,0
89kh34yu75hv3l2,404,0,2.03719999990426,1
89kh34yu75hv3l2,432,0,1.8600200000219,1
89kh34yu75hv3l2,434,1,3.16377500002272,0
89kh34yu75hv3l2,435,0,1.73996499995701,1
89kh34yu75hv3l2,443,1,2.83556500007398,0
89kh34yu75hv3l2,477,1,4.90804999996908,0
89kh34yu75hv3l2,522,1,1.4594550000038,0
89kh34yu75hv3l2,546,1,1.059860000154,0
89kh34yu75hv3l2,561,1,2.31622999999672,0
89kh34yu75hv3l2,591,0,4.35523000010289,1
89kh34yu75hv3l2,598,1,1.54556500003673,0
89kh34yu75hv3l2,622,1,0.740189999807626,0
89kh34yu75hv3l2,632,1,1.42008499987423,0
e4m2hk9m4ldb8qq,0,1,1.30388500000117,0
e4m2hk9m4ldb8qq,47,0,0.810555000032764,1
e4m2hk9m4ldb8qq,62,0,0.898340000014287,1
e4m2hk9m4ldb8qq,73,0,0.845305000024382,1
e4m2hk9m4ldb8qq,85,0,1.212034999975,1
e4m2hk9m4ldb8qq,100,0,1.18437999999151,1
e4m2hk9m4ldb8qq,156,1,0.633949999988545,0
e4m2hk9m4ldb8qq,168,1,0.99359500000719,0
e4m2hk9m4ldb8qq,173,1,0.611485000001267,0
e4m2hk9m4ldb8qq,185,1,0.70347499998752,0
e4m2hk9m4ldb8qq,197,1,0.793995000014547,0
e4m2hk9m4ldb8qq,204,1,0.772124999959488,0
e4m2hk9m4ldb8qq,222,0,0.739939999999479,1
e4m2hk9m4ldb8qq,227,0,0.525599999993574,1
e4m2hk9m4ldb8qq,238,0,0.569910000020172,1
e4m2hk9m4ldb8qq,253,0,0.521785000048112,1
e4m2hk9m4ldb8qq,309,0,0.543899999989662,1
e4m2hk9m4ldb8qq,321,0,0.731345000036527,1
e4m2hk9m4ldb8qq,336,0,0.558079999987967,1
e4m2hk9m4ldb8qq,361,0,0.7438700000057,1
e4m2hk9m4ldb8qq,383,0,0.58228999999119,1
e4m2hk9m4ldb8qq,385,0,0.616174999973737,1
e4m2hk9m4ldb8qq,391,0,0.588214999996126,1
e4m2hk9m4ldb8qq,417,0,0.641705000016373,1
e4m2hk9m4ldb8qq,432,0,0.680770000035409,1
e4m2hk9m4ldb8qq,440,0,0.505479999992531,1
e4m2hk9m4ldb8qq,442,0,0.549404999997933,1
e4m2hk9m4ldb8qq,443,0,0.509100000024773,1
e4m2hk9m4ldb8qq,453,0,0.593935000011697,1
e4m2hk9m4ldb8qq,490,0,0.556349999969825,1
e4m2hk9m4ldb8qq,548,0,0.776784999994561,1
e4m2hk9m4ldb8qq,552,0,0.62176000000909,1
e4m2hk9m4ldb8qq,555,0,1.49200500000734,1
e4m2hk9m4ldb8qq,608,0,0.866584999952465,1
e4m2hk9m4ldb8qq,634,0,1.02558499999577,1
e4m2hk9m4ldb8qq,645,0,0.58046500000637,1
e8mone1mz96y0ht,1,1,0.850334999617189,0
e8mone1mz96y0ht,16,0,0.485444999765605,1
e8mone1mz96y0ht,30,1,0.620740000158548,0
e8mone1mz96y0ht,48,1,0.754195000045002,0
e8mone1mz96y0ht,54,0,0.500495000276715,1
e8mone1mz96y0ht,95,0,0.406509999651462,1
e8mone1mz96y0ht,112,0,0.453085000161082,1
e8mone1mz96y0ht,121,0,0.371604999992996,1
e8mone1mz96y0ht,122,1,0.748759999871254,0
e8mone1mz96y0ht,136,0,0.668904999736697,1
e8mone1mz96y0ht,177,0,0.539885000325739,1
e8mone1mz96y0ht,188,0,0.565194999799132,1
e8mone1mz96y0ht,222,0,0.340264999773353,1
e8mone1mz96y0ht,256,0,0.525340000167489,1
e8mone1mz96y0ht,259,0,0.47726000007242,1
e8mone1mz96y0ht,278,0,0.355889999773353,1
e8mone1mz96y0ht,299,0,0.365734999999404,1
e8mone1mz96y0ht,311,0,0.516884999815375,1
e8mone1mz96y0ht,346,1,0.988325000274926,0
e8mone1mz96y0ht,354,0,0.79037499986589,1
e8mone1mz96y0ht,370,0,1.16570500005037,1
e8mone1mz96y0ht,372,0,0.860375000163913,1
e8mone1mz96y0ht,389,0,0.910445000045002,1
e8mone1mz96y0ht,422,1,0.500345000065863,0
e8mone1mz96y0ht,438,0,3.98256500018761,1
e8mone1mz96y0ht,451,0,0.717569999862462,1
e8mone1mz96y0ht,498,0,0.620014999993146,1
e8mone1mz96y0ht,516,0,0.557029999792576,1
e8mone1mz96y0ht,520,0,2.63702999986708,1
e8mone1mz96y0ht,538,0,0.411185000091791,1
e8mone1mz96y0ht,555,0,0.749410000164062,1
e8mone1mz96y0ht,586,0,0.636944999918342,1
e8mone1mz96y0ht,598,0,1.0113499998115,1
e8mone1mz96y0ht,617,0,0.300160000100732,1
e8mone1mz96y0ht,635,0,0.109029999934137,1
eb9dmlt2l4yk2tm,0,0,0.785634999978356,1
eb9dmlt2l4yk2tm,4,0,0.70120999997016,1
eb9dmlt2l4yk2tm,13,0,0.573359999922104,1
eb9dmlt2l4yk2tm,18,0,0.446684999973513,1
eb9dmlt2l4yk2tm,63,0,0.656290000071749,1
eb9dmlt2l4yk2tm,69,0,0.678339999984019,1
eb9dmlt2l4yk2tm,131,0,0.597790000028908,1
eb9dmlt2l4yk2tm,135,0,0.620895000058226,1
eb9dmlt2l4yk2tm,153,0,0.814220000058413,1
eb9dmlt2l4yk2tm,181,0,0.612474999972619,1
eb9dmlt2l4yk2tm,205,0,0.66265499999281,1
eb9dmlt2l4yk2tm,210,0,0.550680000102148,1
eb9dmlt2l4yk2tm,232,0,1.57963000005111,1
eb9dmlt2l4yk2tm,248,1,0.664039999945089,0
eb9dmlt2l4yk2tm,267,0,1.16515500005335,1
eb9dmlt2l4yk2tm,303,0,1.06153499998618,1
eb9dmlt2l4yk2tm,304,0,1.39793500001542,1
eb9dmlt2l4yk2tm,322,1,1.54970999993384,0
eb9dmlt2l4yk2tm,362,0,1.8696700000437,1
eb9dmlt2l4yk2tm,374,0,3.32802499993704,1
eb9dmlt2l4yk2tm,386,1,0.783850000007078,0
eb9dmlt2l4yk2tm,399,1,0.653215000056662,0
eb9dmlt2l4yk2tm,404,1,0.658869999926537,0
eb9dmlt2l4yk2tm,414,1,0.631984999985434,0
eb9dmlt2l4yk2tm,456,0,0.821959999972023,1
eb9dmlt2l4yk2tm,471,0,0.767930000089109,1
eb9dmlt2l4yk2tm,479,0,0.79714000003878,1
eb9dmlt2l4yk2tm,483,0,0.77656999998726,1
eb9dmlt2l4yk2tm,506,0,0.935270000016317,1
eb9dmlt2l4yk2tm,522,0,0.669554999913089,1
eb9dmlt2l4yk2tm,568,0,0.668840000056662,1
eb9dmlt2l4yk2tm,572,0,0.704129999969155,1
eb9dmlt2l4yk2tm,574,0,0.620534999994561,1
eb9dmlt2l4yk2tm,588,0,0.77374500001315,1
eb9dmlt2l4yk2tm,589,0,0.567365000024438,1
eb9dmlt2l4yk2tm,638,0,0.808639999944717,1
f9byso4c456q4x7,5,0,1.0208799999964,1
f9byso4c456q4x7,53,0,0.686130000016419,1
f9byso4c456q4x7,71,0,1.30547500000102,1
f9byso4c456q4x7,84,0,0.819580000010319,1
f9byso4c456q4x7,88,0,0.857339999987744,1
f9byso4c456q4x7,104,0,0.740554999996675,1
f9byso4c456q4x7,137,0,0.746019999991404,1
f9byso4c456q4x7,154,0,2.33585499998298,1
f9byso4c456q4x7,185,0,1.19873500001268,1
f9byso4c456q4x7,188,0,2.83842000001459,1
f9byso4c456q4x7,202,0,0.603544999990845,1
f9byso4c456q4x7,204,0,0.877454999979818,1
f9byso4c456q4x7,217,0,1.46004000000539,1
f9byso4c456q4x7,259,0,0.946659999986877,1
f9byso4c456q4x7,264,0,1.10815499999444,1
f9byso4c456q4x7,280,0,2.97306499999831,1
f9byso4c456q4x7,284,0,0.691120000003139,1
f9byso4c456q4x7,322,0,1.1148749999993,1
f9byso4c456q4x7,325,1,5.30036500000279,0
f9byso4c456q4x7,336,0,1.91410500000347,1
f9byso4c456q4x7,380,0,0.800185000000056,1
f9byso4c456q4x7,394,0,1.13917999999831,1
f9byso4c456q4x7,400,0,0.835640000004787,1
f9byso4c456q4x7,405,0,1.27516499999911,1
f9byso4c456q4x7,451,0,0.741125000000466,1
f9byso4c456q4x7,497,0,1.07294500002172,1
f9byso4c456q4x7,508,0,0.657325000007404,1
f9byso4c456q4x7,521,0,0.858819999994012,1
f9byso4c456q4x7,523,0,1.24356500001159,1
f9byso4c456q4x7,526,0,0.667225000011968,1
f9byso4c456q4x7,547,1,0.640920000005048,0
f9byso4c456q4x7,561,0,1.1002600000063,1
f9byso4c456q4x7,575,0,2.67457999999169,1
f9byso4c456q4x7,599,1,3.03403999999864,0
f9byso4c456q4x7,609,1,1.66770999997947,0
f9byso4c456q4x7,647,0,1.79436499997973,1
hge6w0jl9ek17eg,12,0,1.0563550000079,1
hge6w0jl9ek17eg,16,0,1.55753500014544,1
hge6w0jl9ek17eg,33,0,1.0264699999243,1
hge6w0jl9ek17eg,67,0,0.977169999852776,1
hge6w0jl9ek17eg,93,0,1.23321500001475,1
hge6w0jl9ek17eg,104,0,1.36147500015795,1
hge6w0jl9ek17eg,143,0,1.16711000027135,1
hge6w0jl9ek17eg,167,0,1.02643499989063,1
hge6w0jl9ek17eg,172,1,1.45164000010118,0
hge6w0jl9ek17eg,177,0,1.33318999968469,1
hge6w0jl9ek17eg,182,1,1.0870199999772,0
hge6w0jl9ek17eg,205,0,1.23925999971107,1
hge6w0jl9ek17eg,217,1,1.44501500017941,0
hge6w0jl9ek17eg,231,1,0.826659999787808,0
hge6w0jl9ek17eg,261,1,1.69753000000492,0
hge6w0jl9ek17eg,264,1,0.998445000033826,0
hge6w0jl9ek17eg,301,0,1.02235999982804,1
hge6w0jl9ek17eg,317,1,1.16321999998763,0
hge6w0jl9ek17eg,342,0,1.20570499962196,1
hge6w0jl9ek17eg,347,0,0.997609999962151,1
hge6w0jl9ek17eg,368,0,1.25930000003427,1
hge6w0jl9ek17eg,389,0,1.14558999985457,1
hge6w0jl9ek17eg,404,1,1.2822650000453,0
hge6w0jl9ek17eg,428,1,1.01386999990791,0
hge6w0jl9ek17eg,452,0,1.10158999962732,1
hge6w0jl9ek17eg,489,1,1.28510999958962,0
hge6w0jl9ek17eg,504,0,1.34556000027806,1
hge6w0jl9ek17eg,522,0,1.20714999968186,1
hge6w0jl9ek17eg,535,0,0.774499999824911,1
hge6w0jl9ek17eg,537,0,0.576949999667704,1
hge6w0jl9ek17eg,543,0,1.05485500022769,1
hge6w0jl9ek17eg,544,0,0.777000000234693,1
hge6w0jl9ek17eg,581,0,1.21820000000298,1
hge6w0jl9ek17eg,587,0,1.34687000000849,1
hge6w0jl9ek17eg,607,1,1.55327499983832,0
hge6w0jl9ek17eg,630,0,1.45493500027806,1
l2fss122h7fhgav,2,0,1.148,1
l2fss122h7fhgav,25,0,0.777,1
l2fss122h7fhgav,65,0,0.802,1
l2fss122h7fhgav,68,0,0.616,1
l2fss122h7fhgav,99,0,0.663,1
l2fss122h7fhgav,106,0,0.612,1
l2fss122h7fhgav,169,0,0.673,1
l2fss122h7fhgav,175,0,0.625,1
l2fss122h7fhgav,190,0,0.738,1
l2fss122h7fhgav,193,0,0.707,1
l2fss122h7fhgav,200,0,0.5,1
l2fss122h7fhgav,211,0,0.662,1
l2fss122h7fhgav,223,0,0.698,1
l2fss122h7fhgav,240,0,0.68,1
l2fss122h7fhgav,242,0,0.766,1
l2fss122h7fhgav,255,0,0.908,1
l2fss122h7fhgav,256,0,0.778,1
l2fss122h7fhgav,302,0,0.687,1
l2fss122h7fhgav,346,0,1.014,1
l2fss122h7fhgav,351,0,0.903,1
l2fss122h7fhgav,353,0,0.787,1
l2fss122h7fhgav,360,0,0.851,1
l2fss122h7fhgav,365,0,1.039,1
l2fss122h7fhgav,409,0,1.109,1
l2fss122h7fhgav,442,1,0.876,0
l2fss122h7fhgav,447,0,0.753,1
l2fss122h7fhgav,464,0,0.763,1
l2fss122h7fhgav,477,1,1.444,0
l2fss122h7fhgav,502,1,0.991,0
l2fss122h7fhgav,508,1,1.013,0
l2fss122h7fhgav,547,0,1.003,1
l2fss122h7fhgav,574,0,0.803,1
l2fss122h7fhgav,586,0,0.932,1
l2fss122h7fhgav,599,0,1.434,1
l2fss122h7fhgav,605,0,0.817,1
l2fss122h7fhgav,628,0,1.874,1
o7tru8lzgbrtk1b,17,1,0.623640000005253,0
o7tru8lzgbrtk1b,24,1,0.647464999987278,0
o7tru8lzgbrtk1b,31,1,0.788914999982808,0
o7tru8lzgbrtk1b,52,1,1.20230500001344,0
o7tru8lzgbrtk1b,60,1,0.697355000011157,0
o7tru8lzgbrtk1b,95,1,1.0656949999975,0
o7tru8lzgbrtk1b,118,0,0.705184999998892,1
o7tru8lzgbrtk1b,130,0,0.594335000001593,1
o7tru8lzgbrtk1b,150,0,0.571280000003753,1
o7tru8lzgbrtk1b,160,0,0.590479999984382,1
o7tru8lzgbrtk1b,164,0,0.530989999999292,1
o7tru8lzgbrtk1b,185,0,0.584199999982957,1
o7tru8lzgbrtk1b,223,0,0.887089999974705,1
o7tru8lzgbrtk1b,253,0,0.570505000010599,1
o7tru8lzgbrtk1b,254,0,0.820884999993723,1
o7tru8lzgbrtk1b,281,0,0.909524999995483,1
o7tru8lzgbrtk1b,288,1,0.635164999985136,0
o7tru8lzgbrtk1b,312,1,1.08547499999986,0
o7tru8lzgbrtk1b,329,0,0.689415000000736,1
o7tru8lzgbrtk1b,347,0,0.67783000000054,1
o7tru8lzgbrtk1b,357,0,0.648994999995921,1
o7tru8lzgbrtk1b,367,0,0.851819999981672,1
o7tru8lzgbrtk1b,383,0,0.677370000019437,1
o7tru8lzgbrtk1b,428,0,0.800490000023274,1
o7tru8lzgbrtk1b,437,0,0.736950000020443,1
o7tru8lzgbrtk1b,473,0,0.548685000016121,1
o7tru8lzgbrtk1b,488,0,0.739845000003697,1
o7tru8lzgbrtk1b,491,0,0.614230000006501,1
o7tru8lzgbrtk1b,499,0,0.674924999999348,1
o7tru8lzgbrtk1b,517,0,0.673314999992726,1
o7tru8lzgbrtk1b,564,0,0.570875000004889,1
o7tru8lzgbrtk1b,593,0,0.595579999993788,1
o7tru8lzgbrtk1b,599,0,0.899539999983972,1
o7tru8lzgbrtk1b,619,0,0.539534999988973,1
o7tru8lzgbrtk1b,630,0,0.607855000009295,1
o7tru8lzgbrtk1b,641,0,0.490354999987176,1
pag1d3yorjakd11,39,0,0.871000000042841,1
pag1d3yorjakd11,40,0,0.533999999985099,1
pag1d3yorjakd11,52,0,0.621000000042841,1
pag1d3yorjakd11,64,0,0.375,1
pag1d3yorjakd11,68,0,0.436999999918044,1
pag1d3yorjakd11,112,1,0.150000000023283,0
pag1d3yorjakd11,123,0,0.391000000061467,1
pag1d3yorjakd11,198,1,0.300999999977648,0
pag1d3yorjakd11,203,1,0.278999999980442,0
pag1d3yorjakd11,216,1,0.5,0
pag1d3yorjakd11,251,1,0.260000000009313,0
pag1d3yorjakd11,266,1,0.271000000066124,0
pag1d3yorjakd11,286,1,0.118000000016764,0
pag1d3yorjakd11,287,1,0.748999999952503,0
pag1d3yorjakd11,304,1,0.207000000053085,0
pag1d3yorjakd11,371,1,0.461000000010245,0
pag1d3yorjakd11,378,1,0.332999999984168,0
pag1d3yorjakd11,394,1,0.756999999983236,0
pag1d3yorjakd11,414,0,0.22199999995064,1
pag1d3yorjakd11,415,1,0.237999999895692,0
pag1d3yorjakd11,422,1,0.479999999981374,0
pag1d3yorjakd11,501,1,0.333000000100583,0
pag1d3yorjakd11,504,1,0.311999999918044,0
pag1d3yorjakd11,518,0,0.492999999900349,1
pag1d3yorjakd11,521,0,0.502000000094995,1
pag1d3yorjakd11,522,0,0.404000000096858,1
pag1d3yorjakd11,525,0,0.326000000000931,1
pag1d3yorjakd11,547,1,0.158999999985099,0
pag1d3yorjakd11,582,1,0.101000000024214,0
pag1d3yorjakd11,612,1,0.310999999986962,0
pag1d3yorjakd11,623,1,0.16800000006333,0
pag1d3yorjakd11,646,1,0.253999999957159,0
r2fdkawkrszpm2y,25,1,0.308735000086017,0
r2fdkawkrszpm2y,59,1,0.334290000027977,0
r2fdkawkrszpm2y,73,1,0.447834999999031,0
r2fdkawkrszpm2y,79,1,0.386545000015758,0
r2fdkawkrszpm2y,84,1,0.483379999990575,0
r2fdkawkrszpm2y,96,1,0.578169999993406,0
r2fdkawkrszpm2y,125,1,0.590330000035465,0
r2fdkawkrszpm2y,129,1,0.559025000082329,0
r2fdkawkrszpm2y,130,1,0.632224999950267,0
r2fdkawkrszpm2y,137,1,0.567990000010468,0
r2fdkawkrszpm2y,166,1,0.897684999974445,0
r2fdkawkrszpm2y,181,1,0.498705000034533,0
r2fdkawkrszpm2y,243,1,1.2877800000133,0
r2fdkawkrszpm2y,245,1,1.05497999989893,0
r2fdkawkrszpm2y,263,1,0.8085199999623,0
r2fdkawkrszpm2y,277,1,0.500039999955334,0
r2fdkawkrszpm2y,282,0,1.26486999995541,1
r2fdkawkrszpm2y,346,0,0.813185000093654,1
r2fdkawkrszpm2y,357,0,0.548934999969788,1
r2fdkawkrszpm2y,370,0,0.741529999999329,1
r2fdkawkrszpm2y,376,0,0.667795000015758,1
r2fdkawkrszpm2y,395,0,0.782765000010841,1
r2fdkawkrszpm2y,404,1,1.37650000001304,0
r2fdkawkrszpm2y,514,0,0.258219999959692,1
r2fdkawkrszpm2y,552,1,0.226754999952391,0
r2fdkawkrszpm2y,604,0,0.723475000006147,1
r2fdkawkrszpm2y,615,0,0.141754999989644,1
r2fdkawkrszpm2y,637,1,0.127865000045858,0
ru85vd4b0z0e67b,19,0,0.866574999992736,1
ru85vd4b0z0e67b,38,0,0.672689999977592,1
ru85vd4b0z0e67b,57,0,0.712814999977127,1
ru85vd4b0z0e67b,70,0,0.532139999966603,1
ru85vd4b0z0e67b,78,0,0.629169999971055,1
ru85vd4b0z0e67b,96,0,0.636400000017602,1
ru85vd4b0z0e67b,137,1,0.619040000019595,0
ru85vd4b0z0e67b,138,1,0.579039999982342,0
ru85vd4b0z0e67b,151,1,0.65291999996407,0
ru85vd4b0z0e67b,154,0,2.60183500003768,1
ru85vd4b0z0e67b,165,1,0.543405000003986,0
ru85vd4b0z0e67b,177,1,0.584104999958072,0
ru85vd4b0z0e67b,241,0,1.0373499999987,1
ru85vd4b0z0e67b,249,0,0.641119999985676,1
ru85vd4b0z0e67b,258,0,0.846920000039972,1
ru85vd4b0z0e67b,267,0,1.21423499996308,1
ru85vd4b0z0e67b,280,0,0.712814999977127,1
ru85vd4b0z0e67b,323,0,0.655979999981355,1
ru85vd4b0z0e67b,324,0,2.27275000000373,1
ru85vd4b0z0e67b,339,0,0.60566999996081,1
ru85vd4b0z0e67b,376,0,1.04340500000399,1
ru85vd4b0z0e67b,384,0,0.78249999997206,1
ru85vd4b0z0e67b,389,0,0.824630000046454,1
ru85vd4b0z0e67b,408,0,0.536515000043437,1
ru85vd4b0z0e67b,461,0,0.515104999998584,1
ru85vd4b0z0e67b,470,0,0.553804999974091,1
ru85vd4b0z0e67b,487,0,0.766334999992978,1
ru85vd4b0z0e67b,507,0,0.784449999977369,1
ru85vd4b0z0e67b,509,0,0.480759999947622,1
ru85vd4b0z0e67b,519,0,0.626055000000633,1
ru85vd4b0z0e67b,551,0,0.516959999979008,1
ru85vd4b0z0e67b,560,0,0.524054999987129,1
ru85vd4b0z0e67b,569,0,0.534549999982119,1
ru85vd4b0z0e67b,608,0,0.501959999965038,1
ru85vd4b0z0e67b,620,0,0.538555000035558,1
ru85vd4b0z0e67b,642,0,0.686184999998659,1
t0pbeujyo5lvwn2,16,0,0.785154999990482,1
t0pbeujyo5lvwn2,75,0,0.601609999954235,1
t0pbeujyo5lvwn2,77,0,0.521520000009332,1
t0pbeujyo5lvwn2,78,0,0.698815000010654,1
t0pbeujyo5lvwn2,79,0,0.707519999996293,1
t0pbeujyo5lvwn2,96,0,0.665955000033137,1
t0pbeujyo5lvwn2,114,0,0.971894999966025,1
t0pbeujyo5lvwn2,164,1,0.90653499995824,0
t0pbeujyo5lvwn2,165,1,1.08874000003561,0
t0pbeujyo5lvwn2,173,1,1.15654499997618,0
t0pbeujyo5lvwn2,176,1,0.997330000041984,0
t0pbeujyo5lvwn2,185,1,1.1919249999919,0
t0pbeujyo5lvwn2,237,0,1.71166999998968,1
t0pbeujyo5lvwn2,255,0,0.645724999951199,1
t0pbeujyo5lvwn2,267,0,1.53169500001241,1
t0pbeujyo5lvwn2,280,1,1.0968850000063,0
t0pbeujyo5lvwn2,287,0,1.11919999995735,1
t0pbeujyo5lvwn2,304,0,0.685245000000577,1
t0pbeujyo5lvwn2,353,0,0.487995000032242,1
t0pbeujyo5lvwn2,360,0,0.657100000011269,1
t0pbeujyo5lvwn2,361,0,0.465670000005048,1
t0pbeujyo5lvwn2,365,0,0.754040000028908,1
t0pbeujyo5lvwn2,411,0,0.896769999992102,1
t0pbeujyo5lvwn2,426,0,0.5793999999878,1
t0pbeujyo5lvwn2,448,0,0.574565000017174,1
t0pbeujyo5lvwn2,454,0,0.768110000004526,1
t0pbeujyo5lvwn2,496,0,0.833734999992885,1
t0pbeujyo5lvwn2,500,0,0.64892000000691,1
t0pbeujyo5lvwn2,501,0,0.596034999995027,1
t0pbeujyo5lvwn2,505,0,0.701545000018086,1
t0pbeujyo5lvwn2,543,0,0.495280000031926,1
t0pbeujyo5lvwn2,546,0,0.622449999966193,1
t0pbeujyo5lvwn2,548,0,0.910144999972545,1
t0pbeujyo5lvwn2,570,0,0.564015000010841,1
t0pbeujyo5lvwn2,595,0,0.551219999964815,1
t0pbeujyo5lvwn2,604,1,0.614965000015218,0
tw6etx4n1gd33bq,5,1,1.02882000058889,0
tw6etx4n1gd33bq,48,0,0.931495000608265,1
tw6etx4n1gd33bq,59,0,0.656665000133216,1
tw6etx4n1gd33bq,67,0,0.606844999827445,1
tw6etx4n1gd33bq,78,0,0.817769999615848,1
tw6etx4n1gd33bq,83,0,0.534180000424385,1
tw6etx4n1gd33bq,108,0,1.03303000051528,1
tw6etx4n1gd33bq,135,0,0.841799999587238,1
tw6etx4n1gd33bq,156,0,0.519510000012815,1
tw6etx4n1gd33bq,161,0,0.66279000043869,1
tw6etx4n1gd33bq,203,0,0.653030000627041,1
tw6etx4n1gd33bq,215,0,0.797314999625087,1
tw6etx4n1gd33bq,234,0,0.856460000388324,1
tw6etx4n1gd33bq,269,1,1.94725499954075,0
tw6etx4n1gd33bq,306,0,0.770625000819564,1
tw6etx4n1gd33bq,311,0,0.595920000225306,1
tw6etx4n1gd33bq,314,1,1.94711499940604,0
tw6etx4n1gd33bq,317,0,0.704270000569522,1
tw6etx4n1gd33bq,336,0,1.40601500030607,1
tw6etx4n1gd33bq,340,0,0.765919999219477,1
tw6etx4n1gd33bq,344,0,0.865200000815094,1
tw6etx4n1gd33bq,369,0,0.900834999978543,1
tw6etx4n1gd33bq,430,0,0.788145000115037,1
tw6etx4n1gd33bq,431,0,0.477605000138283,1
tw6etx4n1gd33bq,436,0,1.05303999967873,1
tw6etx4n1gd33bq,447,0,1.0749450000003,1
tw6etx4n1gd33bq,452,0,1.06077999994159,1
tw6etx4n1gd33bq,509,0,0.915444999933243,1
tw6etx4n1gd33bq,518,0,2.13146000076085,1
tw6etx4n1gd33bq,520,0,0.631679999642074,1
tw6etx4n1gd33bq,547,0,0.82079999987036,1
tw6etx4n1gd33bq,553,0,0.823335000313819,1
tw6etx4n1gd33bq,563,0,0.939990000799298,1
tw6etx4n1gd33bq,592,0,1.39986000023782,1
tw6etx4n1gd33bq,601,0,0.615275000222027,1
tw6etx4n1gd33bq,624,0,0.674904999323189,1
u5a7q17ewe1s819,18,0,1.9187249999959,1
